ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
173130595,12/31/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,M,28,2,25-44,M,BLACK,997875.0,230878.0,40.80038048100010,-73.95078943300000
173129249,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,<18,F,WHITE HISPANIC,1027895.0,258701.0,40.87664913900010,-73.84217955700000
173130591,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,2,25-44,M,BLACK,1010363.0,182581.0,40.667789106000000,-73.90587160500000
173121082,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1033268.0,188665.0,40.68439110000000,-73.82326160500000
173121084,12/31/2017,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,Q,109,0,45-64,M,WHITE,1030197.0,213404.0,40.75231007200010,-73.83416554500000
173122742,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,18,0,18-24,M,BLACK,990503.0,215519.0,40.758232371000100,-73.97743058500000
173123530,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,Q,113,0,45-64,M,BLACK,1041757.0,188022.0,40.68257513400010,-73.79265916700000
173126373,12/31/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,113,3,25-44,M,WHITE,1046315.0,187088.0,40.67998073800000,-73.77623390699990
173126374,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,122,0,25-44,M,WHITE HISPANIC,955985.0,144697.0,40.56379881500000,-74.10173001800000
173126996,12/31/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,52,0,45-64,M,WHITE HISPANIC,1010674.0,252373.0,40.859349070000100,-73.90447620299990
173129121,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,43,0,25-44,M,WHITE HISPANIC,1022022.0,240901.0,40.827820563000000,-73.86351678499990
173129250,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,90,0,18-24,M,WHITE,1004571.0,198299.0,40.710946582000100,-73.926702677
173129348,12/31/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0064B00,M,K,72,0,25-44,M,BLACK,977723.0,174709.0,40.646218289000000,-74.02352178599990
173129356,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,107,0,18-24,M,WHITE HISPANIC,1036658.0,205330.0,40.73011306700010,-73.81090891500000
173144924,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,<18,M,WHITE,996175.0,158706.0,40.60228778100000,-73.95705743000000
173148112,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,18-24,M,BLACK,996175.0,158706.0,40.60228778100000,-73.95705743000000
173130580,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601504,F,B,47,0,<18,M,BLACK,1024906.0,263255.0,40.88916270800010,-73.85296022700000
173129351,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601502,F,M,7,0,<18,M,BLACK,987838.0,201221.0,40.71898938000000,-73.98705780800000
173129343,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,47,0,25-44,M,WHITE HISPANIC,1026486.0,262591.0,40.88733281800010,-73.84725001300000
173129254,12/31/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,M,28,2,45-64,M,BLACK,997875.0,230878.0,40.80038048100010,-73.95078943300000
173116148,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211002,M,K,68,0,25-44,M,WHITE,977629.0,167533.0,40.62652162400010,-74.02385347599990
173116032,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,84,0,45-64,M,BLACK,988875.0,191992.0,40.693657467000000,-73.98332318800000
173115848,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,F,BLACK,992734.0,170407.0,40.63440856200000,-73.96943437
173121858,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,M,BLACK,990503.0,215519.0,40.758232371000100,-73.97743058500000
173130589,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,75,0,18-24,F,BLACK,1016505.0,188420.0,40.683795588000100,-73.88370354499990
173129248,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,45,2,25-44,M,WHITE HISPANIC,1032218.0,239444.0,40.82377203300010,-73.82668524400000
173127015,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,M,WHITE HISPANIC,1031777.0,220706.0,40.772343798000100,-73.82841126200000
173127004,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601503,F,M,6,0,25-44,M,BLACK,982360.0,206571.0,40.73367435700000,-74.00682108800000
173126368,12/31/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 120200H,F,M,33,0,<18,M,BLACK HISPANIC,1001889.0,245601.0,40.840783858000100,-73.93625260700000
173124324,12/31/2017,500,"CONTROLLED SUBSTANCE,POSSESS. 1",117,DANGEROUS DRUGS,PL 2202101,F,Q,105,1,18-24,M,WHITE,1050931.0,202071.0,40.72107185400010,-73.75944323600000
173124323,12/31/2017,500,"CONTROLLED SUBSTANCE,POSSESS. 1",117,DANGEROUS DRUGS,PL 2202101,F,Q,105,0,25-44,M,WHITE HISPANIC,1050931.0,202071.0,40.72107185400010,-73.75944323600000
173121083,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,113,0,45-64,M,WHITE HISPANIC,1046405.0,187113.0,40.680048726000000,-73.77590919400000
173114453,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,M,BLACK,992734.0,170407.0,40.63440856200000,-73.96943437
173119693,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,0,18-24,M,WHITE,986685.0,215375.0,40.75783900300010,-73.99121211100000
173117304,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,19,0,25-44,M,WHITE,994643.0,216998.0,40.76228795000000,-73.96248453300000
173115854,12/31/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,113,0,25-44,M,BLACK,1046397.0,184268.0,40.67223992300010,-73.77596427000000
173114457,12/31/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651502,M,M,14,0,25-44,M,WHITE,987965.0,215284.0,40.757588785000000,-73.98659189399990
173113505,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,B,48,0,18-24,M,WHITE HISPANIC,1016443.0,250401.0,40.85391737200010,-73.88363021700000
173113503,12/31/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,46,0,45-64,F,WHITE,1011043.0,251220.0,40.85618331900000,-73.90314684299990
173113509,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,25-44,F,WHITE HISPANIC,1005874.0,236171.0,40.81489234700010,-73.92188087800000
173124314,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,72,0,<18,M,BLACK HISPANIC,982206.0,177817.0,40.65475124500010,-74.007368032
173128435,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,23,0,18-24,M,WHITE HISPANIC,1001747.0,228590.0,40.79409372500000,-73.936810155
173114446,12/31/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1011485.0,237929.0,40.819702045000000,-73.90160301700000
173114451,12/31/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,K,75,0,25-44,M,BLACK,1012861.0,185482.0,40.675743977000000,-73.89685473000000
173114466,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0,25-44,M,BLACK,922958.0,139123.0,40.54833251100010,-74.22054664000000
173115856,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,25-44,M,ASIAN / PACIFIC ISLANDER,1048907.0,216487.0,40.76065507900010,-73.76660641400000
173116033,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,M,30,0,25-44,M,BLACK,998981.0,242209.0,40.83147912800010,-73.94676981299990
173116034,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,34,0,25-44,M,WHITE HISPANIC,1004139.0,254454.0,40.86507792700010,-73.92809465700000
173116037,12/31/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0065000,M,Q,102,0,45-64,M,BLACK HISPANIC,1024198.0,191680.0,40.69271215300010,-73.85594655399990
173116536,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,72,0,18-24,M,WHITE HISPANIC,992125.0,176484.0,40.651089186000000,-73.97162144800000
173119046,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,2,25-44,M,WHITE HISPANIC,1006699.0,233128.0,40.80653810100010,-73.918910596
173119048,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,K,70,0,25-44,F,WHITE HISPANIC,995899.0,174296.0,40.64507943900000,-73.95802445399990
173119691,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,30,0,25-44,M,WHITE,998981.0,242209.0,40.83147912800010,-73.94676981299990
173119701,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,Q,103,0,25-44,M,BLACK HISPANIC,1041879.0,197084.0,40.707447364000100,-73.79214176800000
173120421,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,43,0,25-44,M,BLACK,1019071.0,240911.0,40.82786013700010,-73.87417980899990
173122736,12/31/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2052002,M,K,84,72,18-24,F,BLACK HISPANIC,987041.0,190253.0,40.68888508100010,-73.98993751300000
173123524,12/31/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,K,75,0,25-44,M,BLACK,1017141.0,183798.0,40.67110691100000,-73.88143295700000
173123527,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,3,45-64,M,BLACK,986882.0,214802.0,40.75626620700010,-73.99050124800000
173126361,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,71,0,45-64,F,BLACK,1003292.0,180090.0,40.66096989500010,-73.93136754499990
173126997,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,0,18-24,M,WHITE HISPANIC,1011666.0,240929.0,40.82793563100010,-73.90093681799990
173127013,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,114,0,25-44,M,WHITE HISPANIC,1001955.0,216397.0,40.760626741000100,-73.93609107899990
173114452,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,25-44,M,BLACK,999816.0,176837.0,40.65204791600010,-73.94390374499990
173115852,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,7,2,25-44,M,BLACK,988225.0,198161.0,40.71059024500010,-73.98566351999990
173130578,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,<18,F,WHITE HISPANIC,1027895.0,258701.0,40.87664913900010,-73.84217955700000
173116027,12/31/2017,505,"CONTROLLED SUBSTANCE, POSSESSION 4",117,DANGEROUS DRUGS,PL 2200901,F,B,45,0,25-44,M,WHITE HISPANIC,1024898.0,245728.0,40.84105650300010,-73.85309546600000
173127000,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,45-64,M,WHITE HISPANIC,988175.0,190975.0,40.69086637500000,-73.98584805699990
173124313,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,84,0,25-44,M,BLACK HISPANIC,987309.0,190698.0,40.69010641500010,-73.98897094300000
173123529,12/31/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,M,34,0,25-44,M,WHITE HISPANIC,1002115.0,249244.0,40.85078236700010,-73.93542612
173122741,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,M,6,1,45-64,M,WHITE HISPANIC,984135.0,207985.0,40.73755564100000,-74.000416424
173120422,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,25-44,F,WHITE HISPANIC,1007128.0,193705.0,40.69833089400000,-73.91749507299990
173119051,12/31/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403004,M,K,61,0,25-44,F,BLACK HISPANIC,995118.0,155709.0,40.59406298000010,-73.96086869300000
173119050,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,25-44,F,BLACK,993195.0,149246.0,40.57632547700010,-73.96780145100000
173119049,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,79,0,25-44,M,WHITE,995470.0,192602.0,40.69532587300010,-73.95953988199990
173117791,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,Q,101,0,25-44,F,BLACK,1044193.0,155208.0,40.592491808000000,-73.78416767600000
173117789,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,19,0,25-44,F,WHITE,994643.0,216998.0,40.76228795000000,-73.96248453300000
173117308,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,113,3,25-44,M,BLACK HISPANIC,1046315.0,187088.0,40.67998073800000,-73.77623390699990
173116532,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200700,F,B,40,0,25-44,M,WHITE HISPANIC,1006498.0,233566.0,40.80774079900010,-73.91963520100000
173116269,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601502,F,K,67,0,25-44,M,BLACK,998299.0,175701.0,40.64893237900000,-73.94937316600000
173116267,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,M,WHITE HISPANIC,1017180.0,245297.0,40.839905687000100,-73.880991178
173116162,12/31/2017,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,Q,115,0,25-44,M,WHITE HISPANIC,1021129.0,212565.0,40.75004970100010,-73.86689910300000
173116161,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,25-44,M,BLACK HISPANIC,1020728.0,211337.0,40.74668081600000,-73.86835303700000
173116149,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110EA,F,K,78,0,18-24,M,BLACK,991207.0,187227.0,40.68057710700000,-73.97491866099990
173127016,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,112,0,25-44,M,WHITE,1021974.0,206302.0,40.73285577700010,-73.86388448799990
173127726,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,18-24,F,BLACK,1007583.0,182993.0,40.668927716000000,-73.91589127200000
173129125,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,K,73,2,25-44,M,BLACK,1009247.0,182073.0,40.666397981000000,-73.90989634499990
173129251,12/31/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450502,F,K,75,0,25-44,M,BLACK,1015238.0,180730.0,40.66269280500010,-73.88830716000000
173113524,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,5,0,18-24,M,BLACK,986726.0,201919.0,40.72090560400010,-73.99106906899990
173114454,12/31/2017,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1456002,M,K,66,0,25-44,M,WHITE,990399.0,164172.0,40.61729672100010,-73.97785283799990
173116279,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,S,121,0,45-64,M,ASIAN / PACIFIC ISLANDER,943633.0,165165.0,40.61993132500000,-74.14630908399990
173116537,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,69,0,25-44,M,BLACK,1008653.0,174105.0,40.64452922800010,-73.91206632800000
173116545,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,Q,114,0,25-44,F,WHITE HISPANIC,1006579.0,215870.0,40.75916979300010,-73.91940142000000
173116546,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,18-24,F,WHITE HISPANIC,1007550.0,219173.0,40.76823316900000,-73.91588499700000
173117785,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,76,0,25-44,M,BLACK,982508.0,187780.0,40.68209752800000,-74.00628219899990
173119053,12/31/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,77,0,25-44,M,BLACK HISPANIC,1003508.0,185056.0,40.67459999000010,-73.93057482200000
173119055,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,28,0,25-44,F,WHITE,998007.0,230362.0,40.79896399800000,-73.95031371999990
173119698,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,M,9,2,25-44,M,WHITE HISPANIC,991641.0,203214.0,40.72445732600010,-73.97333637299990
173120430,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,114,0,45-64,M,WHITE,1009044.0,222000.0,40.77598847900000,-73.91048101000000
173121085,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,114,0,45-64,M,WHITE,1009044.0,222000.0,40.77598847900000,-73.91048101000000
173121848,12/31/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2052501,F,B,41,72,25-44,F,BLACK,1017934.0,232221.0,40.804012949000000,-73.87833183299990
173127003,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,1,0,18-24,M,BLACK,981396.0,198608.0,40.711817586000000,-74.01029608700000
173127010,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,113,0,25-44,M,BLACK,1052709.0,188095.0,40.68269757400000,-73.75317103200000
173129134,12/31/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,122,0,18-24,F,WHITE HISPANIC,964984.0,158437.0,40.60153650900000,-74.06938089700000
173129258,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,45-64,M,WHITE HISPANIC,1048659.0,216392.0,40.76039613900010,-73.76750253500000
173113424,12/31/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 16515M9,M,M,1,0,25-44,M,BLACK,979630.0,199962.0,40.71553324800000,-74.01666714100000
173150522,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,61,0,18-24,F,WHITE HISPANIC,996175.0,158706.0,40.60228778100000,-73.95705743000000
173130587,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,73,0,25-44,M,BLACK,1009279.0,179175.0,40.65844352300010,-73.90979175300000
173116534,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,43,0,25-44,M,BLACK,1025519.0,242145.0,40.83121933700000,-73.85087315800000
173133812,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,62,0,25-44,M,WHITE,989542.0,159430.0,40.60428145700010,-73.980943455
173142207,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,18-24,F,WHITE,996175.0,158706.0,40.60228778100000,-73.95705743000000
173113504,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,B,44,0,18-24,M,BLACK,1006537.0,244511.0,40.83778161800010,-73.91945797100000
173113510,12/31/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,44,0,18-24,M,BLACK,1006537.0,244511.0,40.83778161800010,-73.91945797100000
173114462,12/31/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,Q,115,0,25-44,M,WHITE HISPANIC,1021994.0,213268.0,40.75197560600000,-73.86377323600000
173116270,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,75,0,25-44,M,BLACK,1012992.0,186298.0,40.677983288000100,-73.89637897700000
173116276,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,Q,114,0,25-44,M,WHITE HISPANIC,1006247.0,216075.0,40.759733297000000,-73.92059915499990
173117302,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,69,0,25-44,F,BLACK HISPANIC,1012373.0,170160.0,40.63369002100010,-73.89867792900000
173126377,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,S,122,0,45-64,M,BLACK,966544.0,157491.0,40.598943185000000,-74.06376065000000
173119047,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,49,0,25-44,M,WHITE HISPANIC,1027434.0,251387.0,40.85657672800000,-73.84389367800000
173119695,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,9,0,25-44,F,WHITE,987873.0,204316.0,40.72748439400010,-73.98692987999990
173122734,12/31/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,52,0,18-24,M,BLACK HISPANIC,1009562.0,254560.0,40.865354981000000,-73.90848792600000
173122739,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,<18,F,WHITE HISPANIC,987004.0,191535.0,40.69240388700010,-73.99007040600000
173122743,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,23,0,18-24,M,WHITE HISPANIC,999833.0,228147.0,40.792881393000100,-73.94372368800000
173126359,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,52,0,25-44,M,WHITE HISPANIC,1013582.0,256202.0,40.86984932700010,-73.89394676000000
173126369,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,1,0,18-24,M,BLACK,981396.0,198608.0,40.711817586000000,-74.01029608700000
173127007,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,65,M,BLACK,987873.0,212315.0,40.74943967000010,-73.98692557399990
173127008,12/31/2017,665,TERRORIST THREAT,126,MISCELLANEOUS PENAL LAW,PL 4902000,F,M,33,0,45-64,M,WHITE HISPANIC,1000354.0,242831.0,40.833183943000000,-73.94180687700000
173128434,12/31/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,17,0,18-24,F,WHITE,991195.0,212559.0,40.75010740500010,-73.97493579500000
